4	0903	SHINJUKU LOFT PRESENTS「ENDSCAPE vol.1」 × ircle 1st FULL ALBUM「iしかないのか？」レコ発 合同イベント	ircle / Brian the Sun br2nDr.DOWNER / Tequeolo Caliqueolo	OPEN 18:30 / START 19:00br2nADV¥2500 / DOOR¥3000
4	0904	LOFT POWER PUSH!!2014	in towns / Enhydra Lutrisbr2nNene / ハウリングアンプリファーbr2nファジーロジック	OPEN 18:00 / START 18:30br2nADV¥2300 / DOOR¥2800
4	0905	第七夜「ぶらっと”LOFTへ」の巻	つしまみれbr2n後藤まりこbr2nキノコホテル	OPEN 18:30 / START 19:00br2nADV¥3000 / DOOR¥3500
4	0905	FRIDAY NIGHT OUT	【BAND】br2nThe Swing Kids / SIPMOC / CRAZY HiTMAN / QUICKDEAD br2n【GUEST DJ】br2nBU$HI(PLEASURE SPACE) / LONGBEACH(YOKOHAMA LONG BEACH PROJECT)br2n【HOST DJ】br2nTAKESHI(SLAP of CEMETERY) / MORICAWA(Low-Cal-Ball)	OPEN 23:30 / START 23:30br2nADV¥1500 / DOOR¥2000
4	0906	Mess me around vol.2	Coyote milk storebr2nChristopher Allan Diadorabr2nthe smith&wessonbr2nGABA / 他br2n【DJ】八木橋一寛(KIWA KIWA)	OPEN 24:00 / START 24:00br2nADV¥2500 / DOOR¥3000
4	0907	GOATBED vs VERTUEUX	GOATBEDbr2nVERTUEUX	OPEN 17:00 / START 18:00br2nADV¥4500 / DOOR¥5000
4	0908	SHINJUKU LOFT presents Dream Catcher	SETUNA CREWSbr2nMade in Asia and more	OPEN 18:30 / START 19:00br2nADV¥2800 / DOOR¥3300
4	0909	master＋mind 〜acoustic mind #06〜	Közi (from ZIZ)br2n高木フトシ (from vez)br2n藤田幸也 (from Kαin)　【50音順表記】	OPEN 18:45 / START 19:15br2nADV¥3300 / DOOR未定
4	0910	パズルガールズ決死のワンマンライブ！	パズルガールズ	OPEN 18:30 / START 19:00br2nADV¥2500 / DOOR¥3000
4	0910	ゴッドバー		OPEN 23:00 / START 23:00br2nORDER STOP_FOOD 27:30 / DRINK 28:30br2nCLOSE_29:00
4	0911	LOFT POWER PUSH！！2014	Any / Gifted Foolbr2nシンクロメトリーbr2npertorika / MENOZ	OPEN 18:00 / START 18:30
4	0912	新宿ロフトpresents せぷてんばぁらぶ	バニラビーンズbr2nアカシックbr2nかんばれ！Victory / 他	OPEN 18:00 / START 18:30br2nADV¥2800 / DOOR¥3300
4	0913	Clumsiest 10TH ANNIVERSARY	FUNGUS / THE RYDERSbr2nイギリス人 / 下島右己[ソロバンド]（愛知）br2nガンジンルー(愛媛) / Daisy Roxxbr2nTRASH（大阪）br2n【O.A.】THE WEEDSbr2n【FOOD】テキ屋　親分	OPEN 16:00 / START 16:30br2nDOOR¥500(1D込)br2n※入場者全員にClumsiestオリジナルグッズプレゼントbr2n※混雑時...
4	0914	無限マイナス presents 右脳夏祭り	無限マイナス / me-al artbr2nmetaphysical museum br2nPRINCE ALBERT / DURGA / 真空ホロウbr2n石崎ひゅーい / ephonoscope / 功br2ncirce / NONAMECREW / nemubr2nそらみずほ / 無限食堂	OPEN 13:00 / START 13:30br2nADV¥2800 / DOOR¥3300
4	0914	GDABAR		OPEN 13:00 / START 13:30br2nADV¥2800 / DOOR¥3300
4	0916	HMV 『KEYTALK ～スペシャルライブイベント～』	＜参加方法＞br2n上記HMV対象店舗にて、5/21(水)発売 （5月20日(火)入荷）のアルバム「OVERTONE」＜初回限定盤A、初回限定盤B、通常盤、いずれか＞を、ご購入いただきましたお客様へ先着で上記ライブイベントの「招待券」を差し上げます。	OPEN 18:30 / START 19:00br2n＊入場時に別途ドリンク代としてお一人様につき2ドリンク￥1,000を頂戴いたします。
4	0917	TOUR 2014 BEFORE THE NEXT SLEEP VOL.1	黒夢	OPEN 17:30 / START 18:30
4	0918	TOUR 2014 BEFORE THE NEXT SLEEP VOL.1	黒夢	OPEN 17:30 / START 18:30
4	0919	新宿ロフト presents 乙女の事情	Negicco / Shiggy Jr.	OPEN 18:30 / START 19:00br2nADV¥2500 / DOOR¥3000
4	0919	歌舞伎町爆音祭	ホワイトルーザーbr2nDANCE WITH ME / 他	OPEN 23:30 / START 24:00br2nADV¥1500 / DOOR¥2000
4	0920	『PURE ROCK JAPAN LIVE ～EXTRA vol.2～』	BLOOD STAIN CHILD / GYZEbr2nLIGHT BRINGER	OPEN 16:00 / START 17:00br2nADV¥3800 / DOOR¥4300
4	0920	第4回 ポップ・アップ・ショウ	YOUNG PARISIANbr2nねたのよいbr2nDILDOS(浜松)br2nthe PINK PARTY POODLESbr2n【DJ】br2nYOUicTHi-rawbr2nSHIRROWbr2nKC&JPbr2n【出店】BAD APPLE(Accessories for rotten kittens)br2nhttps://www.facebook.com/RingoMalabr2n※オールナイト公演のため要写真付きIDbr2n	OPEN 24:00 / START 24:00br2nADV¥1500 / DOOR¥2000
4	0921	ニコバザール2	nicotenbr2nウソツキbr2nRootless	OPEN 12:00 / START 12:30
4	0921	THE PRISONER 「NEW ALBUM SPECIAL ONE MAN GIG」	THE PRISONER（ワンマン）	OPEN 18:00 / START 19:00br2nADV¥2000 / DOOR¥2500
4	0922	“ユダフェスト”	流血ブリザードbr2nBALZACbr2nSTANCE PUNKSbr2nThe サード(From ガガガSP、コザック前田新バンド)br2nTHE DIGITAL CITY JUNKIESbr2nDJ レイブマン(Aural Vampire)br2nBAN BAN BAN	OPEN 18:00 / START 18:30br2nADV¥2500 / DOOR¥3000
4	0923	“いやぁ、なんも、おかえしだって。”	怒髪天	OPEN 17:00 / START 18:00br2nADV¥3900 / DOOR 未定 ♡THANK YOU SOLD OUT♡
4	0924	“いやぁ、なんも、おかえしだって。”	怒髪天	OPEN 18:00 / START 19:00br2nADV¥3900 / DOOR 未定
4	0925	ARE YOU “Inari-Zushi” GIRL?ツアー	0.8秒と衝撃。	OPEN 18:00 / START 19:00br2nADV¥2800 / DOOR¥3300
4	0926	宮川企画「マイセルフ,ユアセルフ」	ZAZEN BOYSbr2nKING BROTHERSbr2nWRENCHbr2n撃鉄br2nskillkillsbr2nDON Matsuo Magic Mountain Bandbr2n＋ 1 Band!!	OPEN 16:15 / START 16:45br2nADV¥3800 / DOOR¥4500
4	0926	THE MADCAP LAUGHS SUPER EVENT	THE MADCAP LAUGHSbr2n【GUEST】br2n・kazuma from highfashionparalyzebr2n・北村典敏 from deadmanbr2n・赤坂隆一br2n・加納摩天楼 from MUNIMUNIbr2n・新田洋輔 from ザ・マスミサイル /他	OPEN 24:00 / START 24:30br2nADV¥4000 / DOOR¥4500
4	0927	LN vs SC TOUR “KINGS ROAD”	LAUGHIN'NOSE vs THE STAR CLUB	OPEN 18:45 / START 19:30br2nADV¥3500 / DOOR¥4000
4	0927	Connnecting the human Sound!! VOL.20	ROLLINGS / THE BELGA / トキノハジマリ（三重）br2nSEVE STEP / HOT&COOL / HUMAN TAILbr2n【DJ】てるたん / 走召ポールbr2nRock`n`roll Jesus(THE BELGA) / OKAZ(fuse)	OPEN 23:30 / START 24:00br2nADV¥2000 / DOOR¥2500
4	0928	初志貫徹の宴	クリープハイプbr2nキュウソネコカミbr2n石崎ひゅーいbr2nTHE ORAL CIGARETTES	OPEN 17:00 / START 18:00br2nADV¥3800 / DOOR¥未定
4	0929	master＋mind 〜Sense of Pulse #01〜	Kαinbr2nHOLLOWGRAM	OPEN 18:45 / START 19:15br2nADV¥3600 / DOOR¥4100
4	0930	紅白玉入れの宴	People In The Boxbr2nWHITE ASHbr2n赤い公園br2n---br2n記念すべき、列伝101巻目を飾るイロトリドリの3組が大集合！！br2nこんなめでたい日は2度とない！紅白玉入れの宴、いざ開幕！！br2n追加アーティストも乞うご期待。	OPEN 18:00 / START 19:00br2nADV¥3500 / DOOR未定
4	1001	爻(こう)の宴	plentybr2ncinema staffbr2nindigo la Endbr2nきのこ帝国	OPEN 18:00 / START 19:00br2nADV¥3500 / DOOR未定
4	1004	CONNECT 歌舞伎町Music Festival 2014	大森靖子 / the god and death starsbr2nザ・チャレンジ / ZIGZO / SUPER BEAVERbr2nChapter line  Drop’s / world’s end girlfriend / 他br2n【オモチレコーズステージ(BAR LOUNGE) 】br2nNATURE DANGER GANG / Have a Nice Day ! / 他	OPEN 11:00 / START 12:00br2nADV¥6000 / DOOR¥7000
4	1006	LOFT POWER PUSH!!2014	ARCHAIC RAG STORE / H”paltybr2nOLD JOE / 水上カルビbr2nわがままカレッジ	OPEN 18:00 / START 18:30br2nADV¥2300 / DOOR¥2800
4	1007	熱狂の宴	グッドモーニングアメリカbr2ntricot / 他	OPEN 18:00 / START 19:00br2nADV¥3800 / DOOR未定
4	1008	冩樂々の宴	ガガガSPbr2n爆弾ジョニー / 他	OPEN 18:00 / START 19:00br2nADV¥3800 / DOOR未定
4	1009	あっちゃん(日本のロックの中心)生誕50年祝賀大祭 3DAY	ニューロティカbr2nTHE NEATBEATSbr2nMAGUMI&THE BREATHLESSbr2n武藤昭平withウエノコウジ +1ACT	OPEN 17:30 / START 18:30br2nADV¥3300 / DOOR¥3800
4	1010	あっちゃん(日本のロックの中心)生誕50年祝賀大祭 3DAY	ニューロティカbr2nG.D FLICKERESbr2nThe Birthdaybr2nTHE ROCK BAND(Vo.仲野茂、Gu.藤沼伸一、Dr.小林高夫、Support Ba.岡本雅彦)+1ACT	OPEN 17:30 / START 18:30br2nADV¥3300 / DOOR¥3800
4	1010	リスアニ！ナイト Vol.02	2 ANIMEny DJs(ミト／牛尾憲輔)br2nDJ WILDPARTYbr2nHARD STUFF(高橋一矢&中沢伴行)br2n水島精二br2nリスアニ！レコMEN'S(富田明宏、西原史顕、澄川龍一)br2n...and more	OPEN 23:30 / START 24:00br2nADV¥2500 / DOOR¥3000
4	1011	あっちゃん(日本のロックの中心)生誕50年祝賀大祭 3DAY	ニューロティカbr2nTHE STARBEMSbr2n矢沢洋子&THE PLASMARSbr2nロリータ18号 +1ACT	OPEN 17:30 / START 18:30br2nADV¥3300 / DOOR¥3800
4	1011	Connecting the human Sound!! VOL.21	THE BELGAbr2nCRACKSbr2nゲンドウミサイルbr2nLINK13br2n紫ベビードール …and morebr2n【DJ】br2nてるたんbr2nRock'nroll Jesus(THE BELGA)br2n森汁(ENZI)	OPEN 23:30 / START 24:00br2nADV¥2000 / DOOR¥2500
4	1013	ケラリーノ・サンドロヴィッチ・ミューヂック・アワー	ケラ&ザ・シンセサイザーズ （ゲスト・コウ 他）br2nサニー久保田とオールド・ラッキー・ボーイズbr2nGO-BANG’Sbr2nJ.トンプソン商会（KERA&中村哲夫)Plays NAGOMU	OPEN 18:00 / START 18:30br2nADV¥4100 / DOOR¥4600
4	1015	踊躍歓喜（ゆやくかんぎ）の宴	SPECIAL OTHERSbr2nLITEbr2nrega / 他br2n---br2n異なる特徴を持ったインストバンドの競演！br2n日本武道館ワンマンを成功させたSPECIAL OTHERSに、海外活動が注目されているLITE、そして激しいライブパフォーマンスに定評があるrega！br2n歌はないけどそれぞれの楽器たちが...	OPEN 18:00 / START 19:00br2nADV¥4000 / DOOR未定
4	1016	『GLAMOUROUS BOOGIE NIGHT vol.19』	Omega Dripp / ZIZbr2nbulb / Femme Fatalebr2nSPEECIES	OPEN 18:00 / START 18:30br2nADV¥3300 / DOOR¥3800
4	1018	FLOPPY × 戸川純	FLOPPYbr2n戸川純	OPEN 17:00 / START 18:00br2nADV¥4300 / DOOR¥4800
4	1019	新宿騒乱SP！〜騒音寺の狂い咲きロックンロール人生20周年記念ライブ	騒音寺 / ザ50回転ズ / ザ・キャプテンズbr2nKiNGONS / HONEY MAKERbr2n首振りDOLLS / ガルウィングスbr2nポロリーズ / 他	OPEN 14:00 / START 14:30br2nADV¥3000 / DOOR¥3500
4	1021	鬼退治の宴	TOTALFATbr2nKNOCK OUT MONKEYbr2nFUZZY CONTROLbr2nHello Sleepwalkersbr2n---br2n『大切な仲間と共に鬼（＝敵）に打ち勝つ!!!』をテーマに掲げたこの”鬼退治の宴”には、努力することを諦めず、目標に向かって立ち向かっていくことを本気で実行している4バンドが登場。br2n...	OPEN 18:00 / START 19:00br2nADV¥3800 / DOOR未定
4	1023	「Struggle-Head,Emergence -S.H.E 8th Anniversary ONE-MAN-」	S.H.E	OPEN 18:00 / START 19:00br2nADV¥3000 / DOOR¥3500br2n前売りは下記HPにてhttp://she-web.net/main.html
4	1025	プロテスト・フォーク・ジャンボリーSPECIAL「標的の村、標的の島、標的の国」	復帰後40年以上たってなお基地問題に揺れる沖縄。br2nこれは決して沖縄だけの問題ではない。br2nPROTEST AGAINST THE BASE!!!!!br2n■演奏：br2nA-MUSIKbr2n石原岳br2n寿[kotobuki]br2n新里忠勝グループbr2nジンタらムータbr2n中川五郎br2nナラカズヲbr2n西村組br2nLOUD MACHINEbr2nLikkle Mai ...	OPEN 23:30 / START 23:40br2n一般　：ADV￥3500 / DOOR￥4000br2nペアチケット：ADV￥6500 / DOOR￥7000 ※２名分(...
4	1026	“ANVIL Hope In Hell Japan Tour 2014″1st DAY	ANVILbr2n＊OAあり！	OPEN 18:00 / START 19:00br2nADV¥5000 / DOOR¥6000
4	1027	“ANVIL Hope In Hell Japan Tour “2nd DAY	ANVILbr2n＊OAあり！	OPEN 18:00 / START 19:00br2nADV¥5000 / DOOR¥6000
4	1028	燕子花の宴	THE BACK HORNbr2nアルカラbr2n八十八ヶ所巡礼br2nAge Factory	OPEN 18:00 / START 19:00br2nADV¥3800 / DOOR未定
4	1029	音質明媚の宴	NICO Touches the Wallsbr2nゲスの極み乙女。br2nGLIM SPANKY / 他	OPEN 18:00 / START 19:00br2nADV¥3900 / DOOR未定
4	1101	東京ラスティックジャンボリー	BANQUET ROVER (愛知) / THE BREMEN$br2nCABALLERO POLKERS / GOOFY KINGLETS (新潟)br2nHOBBLEDEES (長野) / きのこ (愛知) / 凩-kogarashi- (愛知)br2nロス・ランチェロス / MEZCAL THE CIRCUS (愛媛) / Oinkbr2nOLEDICKFOGGY / Revili'O (大阪) / 16TONS with ally...	OPEN 13:00 / START 13:30br2nADV¥3000 / DOOR¥3500
4	1108	あっちゃん(日本のロックの中心)生誕50年祝賀大祭	ニューロティカbr2nSAbr2nTHE STAR CLUBbr2nLAUGHIN'NOSEbr2nRADIOTS / 他	OPEN 17:00 / START 18:00br2nADV¥3300 / DOOR¥3800
4	1111	薄明光線(はくめいこうせん)の宴	ストレイテナーbr2nGRAPEVINE / 他br2n---br2n雲の合間から刺す一筋の薄明光線、br2nそれは強くただ純粋に地上へと繋がれるもの。br2n音楽が人生を彩るかのような光線と重なるよう。br2nそんな光をもつアーティスト達が集結！	OPEN 18:00 / START 19:00br2nADV¥3800 / DOOR未定
4	1112	夢の宴	THE MICETEETH / 他	OPEN 18:00 / START 19:00br2nADV¥3800 / DOOR未定
4	1114	詩唄の宴	Galileo Galilei(Acoustic Style)br2n藤原さくら / 他	OPEN 18:00 / START 19:00br2nADV¥3800 / DOOR未定
4	1115	『ピカピカの10年生、起立！』	ザ・モーレツアタック40's	OPEN 18:00 / START 19:00br2nADV¥2000/DOOR¥2500
4	1118	紅一点(こういってん)の宴	BIGMAMAbr2nCzecho No Republicbr2n【BARSTAGE】br2nシナリオアートbr2nQaijffbr2n----br2n現代では「男性の中に混じっているただ一人の女性」という意味で特に使用されている“紅一点”という言葉。br2nそもそもは「多くのものの中でただ一つ異彩を放つもの」を表す時に使用され...	OPEN 18:00 / START 19:00br2nADV¥3800 / DOOR未定
4	1125	洒落(しゃれ)の宴	LOSTAGEbr2n□□□br2n8otto / 他br2n---br2n「スペシャエリア」のユースト番組「熊枠」でお馴染みのアーティストが終結！br2n奈良からLOSTAGE、大阪から8otto、そして東京から□□□、2011年の「#oshare」以来のラインナップでお届け。br2nそれぞれのライブに加えて何かが起こる...	OPEN 18:00 / START 19:00br2nADV¥3800 / DOOR未定
4	1126	縁深力の宴	THE BAWDIESbr2nSiM br2nSHISHAMObr2n--br2n列伝100セミファイナルにふさわしい、br2nスぺシャとは切っても切れない「縁が深いアーティスト」が登場。br2nTHE BAWDIES,SiM,SHISHAMOと濃すぎるメンツが列伝に集結すると、br2nどんな縁深力（えんしんりょく）が働くか？	OPEN 18:00 / START 19:00br2nADV¥4000 / DOOR未定
4	1203	THE LEAPS主催イベント	【12月3日(水)THE LEAPS 新宿LOFT公演について】br2n12月3日に新宿LOFTにて開催を予定しておりましたbr2n『THE LEAPSワンマンライブ ROAD OF ROCK BAND -HIGH VOLTAGE-』ですがbr2nTHE LEAPS主催イベントとして内容変更となります。br2n公演の詳細は、THE LEAPSオ...	OPEN 18:30 / START 19:30br2nADV¥3000 / DOOR¥3500 ※チケット発売箇所未定 入場順：①手売り ②プレイガ...
9	0822	『アロハっ子世に憚る!!2014ロンリーサマーナイト』	ゲンドウミサイルbr2nザ☆ペラーズbr2nOVER DRIVEbr2nGRAVEYARD LIMOUSINESbr2nDJ:ヒロシ&マサシ	OPEN 18:30 / START 19:00br2nADV￥3000 / DOOR￥3500
9	0823	FM TARO Half-Lifeのこっぱええ感じ公開収録&ミニアコースティックライブ	Half-Life	OPEN 11:30 / START 12:00br2nADV / DOOR FREEbr2n※入場時2ドリンク代￥1000必要br2nこちらの公演は8/6に発売され...
9	0823	HAWAIIAN6 presents Where The Light Remains TOUR	HAWAIIAN6	OPEN 18:30 / START 19:00br2nADV￥2800 / DOOR￥3300
9	0824	New Live Emot	歌うアホウドリbr2nkey less entrybr2nMond	OPEN 12:30 / START 13:00br2nADV￥1200 / DOOR￥1700
9	0824	WATUSI ZOMBIE 15th ANNIVERSARY　オリジナル ウルトラショック!!!!!! 2014	ワッツーシゾンビbr2nおとぎ話br2nオシリペンペンズ	OPEN 18:30 / START 19:00br2nADV¥2500 / DOOR¥3000
9	0825	ROLLOUT （page.5） to TOKYO FINAL	KAKASHI（群馬）br2nBOYS END SWING GIRL（千葉）br2nthe quiet room（茨城）br2nOPENING GUEST　WOMCADOLE（滋賀）	OPEN 18:00 / START 18:30br2nADV¥2000 / DOOR¥2500
9	0826	STEP UP RECORDS presents …OUT OF THIS WORLD tour 2014～SUMMER～	COUNTRY YARDbr2nTHE FOREVER YOUNGbr2n 	OPEN 18:30 / START 19:00br2nADV￥2500 / DOOR￥2800
9	0827	音の真髄第五階	月光グリーンbr2nResponsebr2nザ・サイレンズbr2nand more…br2n入場時、学生証提示で￥1000キャッシュバック!!br2n※前売り券、プレイガイドご購入の方も同様に、当日キャッシュバック致します。	OPEN 19:00 / START 19:30br2nADV￥2300/ DOOR￥2800
9	0828	“D”nights	月光グリーンbr2nBACKDRAFT SMIYTHSbr2n※8/27「音の真髄第五階」の半券をご提示で1ドリンク無料。br2n入場時、学生証提示で¥1000キャッシュバック!!br2n※前売り券、プレイガイドご購入の方も同様に、当日キャッシュバック致します。	OPEN 19:00 / START 19:30br2nADV￥2300/ DOOR￥2800
9	0829	天国や地獄 vol.2	SCOOBIE DObr2nand more..	OPEN 18:45 / START 19:15br2nADV￥3300 / DOOR未定
9	0830	” KITAZAWA TYPHOON 2014 “	(数字→A→Z順)br2n04 Limited Sazabys / 5exit / ALL OFF / Arbus / But by Fall / Dr.DOWNER / HARVEST / Jake stone garage / JAWEYE / LEXT / MINAMI NiNE / MINOR LEAGUE / モハメド / MY SHOES MY CAP / ONE TRACK MIND / QUICKDEAD / Septaluck / SEVEN ...	OPEN 13:00 / START 14:00br2nADV￥3300 / DOOR￥3800
9	0831	MANGROVE LABEL PRESENTS “SCRAP! #1″ DIALS レコ発編	DIALS(水戸)br2nMIDDLEEDGE(水戸)br2nBALCK AND WHITEbr2nCAR CRASHbr2nTHE GEROS(大阪)	OPEN 18:30 / START 19:00br2nADV￥2000 / DOOR￥2300
9	0902	shimokitazawa SHELTER presents SCUM DISCO!!!	せのしすたぁbr2nyounGSoundsbr2nHave a Nice Day!br2nNATURE DANGER GANGbr2nand more..	OPEN 18:30 / START 19:00br2nADV¥2000 / DOOR¥2500
9	0903	撃鉄presentsバーいってバーやっちゃおうよ番外編　 〜下北沢2MANシリーズ死闘戦〜	撃鉄br2n忘れらんねえよ	OPEN 18:30 / START 19:00br2nADV￥3000 / DOOR未定
9	0904	UNCHAIN “N.E.W.S.” Release Joint Tour Mr. VIRUSOUL～5th Operation～	UNCHAINbr2nGUEST：有	OPEN 18:30 / START 19:00br2nADV￥3000 / DOOR￥3500
9	0905	鴉企画「激唱ノ集イ 15」	鴉br2nRhythmic Toy Worldbr2nSAL	OPEN 18:30 / START 19:00br2nADV￥2500 / DOOR￥3000
9	0906	“SEX VIRGIN KILLER presents 3man show 『SEX x CQ x BACTERIA』”	SEX VIRGIN KILLERbr2nCQbr2nBACTERIAbr2nguest : TOSHI（所沢）	OPEN 18:30 / START 19:00br2nADV￥2500 / DOOR￥3000
9	0907	SHELTER pre. 「下北沢シアターvol.3」	涙-NAMIDA-br2nメグリアイbr2ncocoデコル(香川)br2n早坂美咲・朝比奈恋br2nPLCbr2n他	OPEN 11:15 / START 11:30br2nADV¥1500 / DOOR¥2000
9	0907	YURERU ONE MAN GIG「ユレルミューティレーション」	ゆれる	OPEN 18:00 / START 19:00br2nADV￥2000 / DOOR￥2500
9	0908	ぜんさん感謝祭　『この日ぜんさんセンター張ります！』	Choir touched teras chordbr2nChoir touched teras chordのワンマンライブに加え、br2nこのイベントのみのスペシャル内容をご用意しております。br2n※プレゼントありbr2nイベントオフィシャルサイトbr2ncontact：teras_chord@yahoo.co.jp	OPEN 19:30 / START 20:00br2nADV￥2000 / DOOR￥未定
9	0909	COUNTLOST 10th Anniversary 1981 Release Tour FINAL!!	COUNTLOST	OPEN 18:30 / START 19:00br2nADV￥2500 / DOOR￥3000
9	0910	SANN by New Audiogram	Awesome City Clubbr2nThe Flickersbr2nジラフポット	OPEN 19:00 / START 19:30br2nADV￥2500 / DOOR￥3000
9	0911	Natural Hi-tech Records PRESENTS『N.O_3』	The Cackoobr2nNACANObr2nexist†tracebr2ndummy-xDbr2nabouttessbr2nGENSHOU-現象-	OPEN 18:30 / START 19:00br2nADV￥2700 / DOOR￥3200
9	0912	B-DASH PRESENTS かけこみしぇるた～2	B-DASHbr2nDJ:IIDA TETSUJI aka DJ邪悪	OPEN 18:00 / START 19:00br2nADV￥2500 / DOOR￥3500
9	0913	Half-Life “〆” Release Tour 2014 〜タケトにくびったけ〜	Half-LIfebr2n※ワンマンライブ	OPEN 18:30 / START 19:00br2nADV￥2800 / DOOR未定
